user_ai_interest_score,user_ai_interest_weighted,user_ai_interactions,user_reputation,user_post_count,Score,ViewCount,AnswerCount,CommentCount,title_length,post_length,num_tags,total_votes,upvotes,user_post_tag_overlap,user_previous_ai_click_rate,ai_interest_x_treatment,content_quality_score,content_complexity,user_activity_level,user_reputation_level,treatment_ai_content,response
0.291970802919708,0.08524694975757897,40.0,1287.0,56.0,2.0,1487.0,2.0,0.0,14.0,97.0,2.0,2.0,2.0,2,0.291970802919708,0.291970802919708,0.0013440860215053765,6.466666666666667,Very High,Advanced,1,1
0.21189591078066913,0.04489987700556929,57.0,21.0,1.0,2.0,1487.0,2.0,0.0,14.0,97.0,2.0,2.0,2.0,2,0.21189591078066913,0.21189591078066913,0.0013440860215053765,6.466666666666667,Inactive,New,1,1
0.6616915422885572,0.43783569713620946,399.0,157.0,6.0,2.0,1487.0,2.0,0.0,14.0,97.0,2.0,2.0,2.0,2,0.6616915422885572,0.6616915422885572,0.0013440860215053765,6.466666666666667,Medium,Beginner,1,1
0.649025069637883,0.42123354101845883,233.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.649025069637883,0.0,0.0,0.0,Inactive,New,0,1
0.33035714285714285,0.10913584183673469,111.0,171.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33035714285714285,0.0,0.0,0.0,Low,Beginner,0,1
0.28205128205128205,0.07955292570677186,44.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.28205128205128205,0.0,0.0,0.0,Inactive,New,0,1
0.26262626262626265,0.06897255382103869,52.0,153.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.26262626262626265,0.0,0.0,0.0,Low,Beginner,0,1
0.32,0.1024,104.0,6570.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.32,0.0,0.0,0.0,Very High,Expert,0,1
0.6,0.36,177.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6,0.0,0.0,0.0,Inactive,New,0,1
0.6996268656716418,0.4894777511695255,375.0,133.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6996268656716418,0.0,0.0,0.0,Low,Beginner,0,1
0.37623762376237624,0.14155474953435937,114.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.37623762376237624,0.0,0.0,0.0,Inactive,New,0,1
0.23563218390804597,0.055522526093275196,41.0,657.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.23563218390804597,0.0,0.0,0.0,Very High,Intermediate,0,1
0.5741525423728814,0.32965114191324335,271.0,115.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5741525423728814,0.0,0.0,0.0,Low,Beginner,0,1
0.7006651884700665,0.49093170633379385,316.0,1.0,3.0,1.0,4691.0,2.0,0.0,10.0,611.0,4.0,6.0,3.0,4,0.7006651884700665,0.7006651884700665,0.00021312872975277067,55.54545454545455,Low,New,1,1
0.6693548387096774,0.4480359001040582,415.0,156.0,5.0,1.0,4691.0,2.0,0.0,10.0,611.0,4.0,6.0,3.0,4,0.6693548387096774,0.6693548387096774,0.00021312872975277067,55.54545454545455,Low,Beginner,1,1
0.29411764705882354,0.08650519031141869,40.0,11.0,1.0,1.0,4691.0,2.0,0.0,10.0,611.0,4.0,6.0,3.0,4,0.29411764705882354,0.29411764705882354,0.00021312872975277067,55.54545454545455,Inactive,New,1,1
0.3387096774193548,0.11472424557752339,63.0,13.0,2.0,1.0,4691.0,2.0,0.0,10.0,611.0,4.0,6.0,3.0,4,0.3387096774193548,0.3387096774193548,0.00021312872975277067,55.54545454545455,Low,New,1,1
0.34459459459459457,0.11874543462381298,51.0,1.0,1.0,1.0,4691.0,2.0,0.0,10.0,611.0,4.0,6.0,3.0,4,0.34459459459459457,0.34459459459459457,0.00021312872975277067,55.54545454545455,Inactive,New,1,1
0.3288590604026846,0.10814828160893655,98.0,1.0,1.0,1.0,1074.0,0.0,5.0,6.0,211.0,3.0,1.0,1.0,3,0.3288590604026846,0.0,0.0009302325581395349,30.142857142857142,Inactive,New,0,1
0.7306666666666667,0.5338737777777778,274.0,21.0,5.0,1.0,1074.0,0.0,5.0,6.0,211.0,3.0,1.0,1.0,3,0.7306666666666667,0.0,0.0009302325581395349,30.142857142857142,Low,New,0,1
0.7860869565217391,0.6179327032136105,452.0,23.0,3.0,1.0,1074.0,0.0,5.0,6.0,211.0,3.0,1.0,1.0,3,0.7860869565217391,0.0,0.0009302325581395349,30.142857142857142,Low,New,0,1
0.4698275862068966,0.22073796076099883,109.0,101.0,1.0,1.0,1074.0,0.0,5.0,6.0,211.0,3.0,1.0,1.0,3,0.4698275862068966,0.0,0.0009302325581395349,30.142857142857142,Inactive,Beginner,0,1
0.5741525423728814,0.32965114191324335,271.0,115.0,2.0,1.0,1074.0,0.0,5.0,6.0,211.0,3.0,1.0,1.0,3,0.5741525423728814,0.0,0.0009302325581395349,30.142857142857142,Low,Beginner,0,1
0.6605263157894737,0.4362950138504156,251.0,1.0,1.0,6.0,5340.0,2.0,5.0,6.0,139.0,2.0,7.0,6.0,2,0.6605263157894737,0.6605263157894737,0.0011233851338700617,19.857142857142858,Inactive,New,1,1
0.6872586872586872,0.47232450321253405,356.0,392.0,12.0,6.0,5340.0,2.0,5.0,6.0,139.0,2.0,7.0,6.0,2,0.6872586872586872,0.6872586872586872,0.0011233851338700617,19.857142857142858,High,Beginner,1,1
0.2554347826086957,0.06524692816635162,47.0,111.0,1.0,6.0,5340.0,2.0,5.0,6.0,139.0,2.0,7.0,6.0,2,0.2554347826086957,0.2554347826086957,0.0011233851338700617,19.857142857142858,Inactive,Beginner,1,1
0.4297297297297297,0.18466764061358656,159.0,1.0,1.0,6.0,5340.0,2.0,5.0,6.0,139.0,2.0,7.0,6.0,2,0.4297297297297297,0.4297297297297297,0.0011233851338700617,19.857142857142858,Inactive,New,1,1
0.2129032258064516,0.04532778355879292,33.0,111.0,1.0,6.0,5340.0,2.0,5.0,6.0,139.0,2.0,7.0,6.0,2,0.2129032258064516,0.2129032258064516,0.0011233851338700617,19.857142857142858,Inactive,Beginner,1,1
0.21341463414634146,0.045545806067816774,35.0,1.0,1.0,11.0,10162.0,4.0,4.0,5.0,118.0,2.0,11.0,11.0,2,0.21341463414634146,0.21341463414634146,0.001082357571583194,19.666666666666668,Inactive,New,1,1
0.23648648648648649,0.055925858290723156,35.0,41.0,1.0,11.0,10162.0,4.0,4.0,5.0,118.0,2.0,11.0,11.0,2,0.23648648648648649,0.23648648648648649,0.001082357571583194,19.666666666666668,Inactive,New,1,1
0.33476394849785407,0.11206690121387389,78.0,13.0,2.0,11.0,10162.0,4.0,4.0,5.0,118.0,2.0,11.0,11.0,2,0.33476394849785407,0.33476394849785407,0.001082357571583194,19.666666666666668,Low,New,1,1
0.5442477876106194,0.29620565431905393,123.0,101.0,1.0,11.0,10162.0,4.0,4.0,5.0,118.0,2.0,11.0,11.0,2,0.5442477876106194,0.5442477876106194,0.001082357571583194,19.666666666666668,Inactive,Beginner,1,1
0.25118483412322273,0.06309382089351091,53.0,1.0,1.0,11.0,10162.0,4.0,4.0,5.0,118.0,2.0,11.0,11.0,2,0.25118483412322273,0.25118483412322273,0.001082357571583194,19.666666666666668,Inactive,New,1,1
0.7005649717514124,0.49079127964505725,248.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7005649717514124,0.0,0.0,0.0,Inactive,New,0,1
0.23142857142857143,0.05355918367346939,81.0,111.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.23142857142857143,0.0,0.0,0.0,Low,Beginner,0,1
0.21863799283154123,0.047802571909405074,61.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21863799283154123,0.0,0.0,0.0,Inactive,New,0,1
0.6175710594315246,0.38139401344737567,239.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6175710594315246,0.0,0.0,0.0,Low,New,0,1
0.2,0.04000000000000001,33.0,1482.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,Very High,Advanced,0,1
0.5323636363636364,0.28341104132231404,732.0,2196.0,191.0,1.0,42.0,1.0,0.0,10.0,218.0,1.0,1.0,1.0,1,0.5323636363636364,0.0,0.023255813953488372,19.818181818181817,Very High,Advanced,0,1
0.6707865168539325,0.4499545511930311,597.0,179.0,15.0,1.0,42.0,1.0,0.0,10.0,218.0,1.0,1.0,1.0,1,0.6707865168539325,0.0,0.023255813953488372,19.818181818181817,High,Beginner,0,1
0.3469387755102041,0.12036651395251978,119.0,11.0,1.0,1.0,42.0,1.0,0.0,10.0,218.0,1.0,1.0,1.0,1,0.3469387755102041,0.0,0.023255813953488372,19.818181818181817,Inactive,New,0,1
0.23636363636363636,0.05586776859504132,39.0,101.0,0.0,1.0,42.0,1.0,0.0,10.0,218.0,1.0,1.0,1.0,1,0.23636363636363636,0.0,0.023255813953488372,19.818181818181817,Inactive,Beginner,0,1
0.2265625,0.05133056640625,29.0,154.0,4.0,1.0,42.0,1.0,0.0,10.0,218.0,1.0,1.0,1.0,1,0.2265625,0.0,0.023255813953488372,19.818181818181817,Low,Beginner,0,1
0.6175710594315246,0.38139401344737567,239.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6175710594315246,0.0,0.0,0.0,Low,New,0,1
0.6693548387096774,0.4480359001040582,415.0,156.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6693548387096774,0.0,0.0,0.0,Low,Beginner,0,1
0.7399577167019028,0.5475374225066935,350.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7399577167019028,0.0,0.0,0.0,Inactive,New,0,1
0.44715447154471544,0.19994712142243373,110.0,123.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.44715447154471544,0.0,0.0,0.0,Medium,Beginner,0,1
0.2840909090909091,0.08070764462809919,50.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2840909090909091,0.0,0.0,0.0,Low,New,0,1
0.5098039215686274,0.2599000384467512,130.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5098039215686274,0.0,0.0,0.0,Inactive,New,0,1
0.31543624161073824,0.09950002252150804,47.0,2196.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.31543624161073824,0.0,0.0,0.0,Very High,Advanced,0,1
0.6327433628318584,0.4003641632077688,286.0,163.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6327433628318584,0.0,0.0,0.0,Medium,Beginner,0,1
0.22983870967741934,0.052825832466181055,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.22983870967741934,0.0,0.0,0.0,Inactive,New,0,1
0.24705882352941178,0.06103806228373703,42.0,121.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.24705882352941178,0.0,0.0,0.0,Low,Beginner,0,1
0.570264765784114,0.3252019030948104,560.0,469.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.570264765784114,0.0,0.0,0.0,Very High,Beginner,0,1
0.592948717948718,0.35158818211702825,185.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.592948717948718,0.0,0.0,0.0,Inactive,New,0,1
0.3076923076923077,0.09467455621301776,48.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.3076923076923077,0.0,0.0,0.0,Inactive,Beginner,0,1
0.2849002849002849,0.08116817233626351,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2849002849002849,0.0,0.0,0.0,Inactive,New,0,1
0.2751677852348993,0.07571731003107968,41.0,989.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2751677852348993,0.0,0.0,0.0,Very High,Intermediate,0,1
0.6170678336980306,0.3807727113847804,282.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6170678336980306,0.0,0.0,0.0,Low,New,0,1
0.7318840579710145,0.5356542743121193,303.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7318840579710145,0.0,0.0,0.0,Inactive,New,0,1
0.2887323943661972,0.08336639555643721,41.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2887323943661972,0.0,0.0,0.0,Inactive,New,0,1
0.20982142857142858,0.044025031887755105,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.20982142857142858,0.0,0.0,0.0,Inactive,New,0,1
0.46,0.2116,253.0,203.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.46,0.0,0.0,0.0,Medium,Beginner,0,1
0.6904761904761905,0.4767573696145125,348.0,155.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6904761904761905,0.0,0.0,0.0,Medium,Beginner,0,1
0.6605263157894737,0.4362950138504156,251.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6605263157894737,0.0,0.0,0.0,Inactive,New,0,1
0.2138364779874214,0.04572603931806495,34.0,137.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2138364779874214,0.0,0.0,0.0,Low,Beginner,0,1
0.2914285714285714,0.08493061224489795,51.0,880.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2914285714285714,0.0,0.0,0.0,Very High,Intermediate,0,1
0.26262626262626265,0.06897255382103869,52.0,153.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.26262626262626265,0.0,0.0,0.0,Low,Beginner,0,1
0.6044624746450304,0.3653748832539941,298.0,101.0,3.0,1.0,77.0,1.0,0.0,8.0,61.0,2.0,1.0,1.0,2,0.6044624746450304,0.6044624746450304,0.01282051282051282,6.777777777777778,Low,Beginner,1,1
0.2554347826086957,0.06524692816635162,47.0,111.0,1.0,1.0,77.0,1.0,0.0,8.0,61.0,2.0,1.0,1.0,2,0.2554347826086957,0.2554347826086957,0.01282051282051282,6.777777777777778,Inactive,Beginner,1,1
0.28350515463917525,0.08037517270698268,55.0,103.0,1.0,1.0,77.0,1.0,0.0,8.0,61.0,2.0,1.0,1.0,2,0.28350515463917525,0.28350515463917525,0.01282051282051282,6.777777777777778,Inactive,Beginner,1,1
0.31851851851851853,0.10145404663923184,43.0,11.0,1.0,1.0,77.0,1.0,0.0,8.0,61.0,2.0,1.0,1.0,2,0.31851851851851853,0.31851851851851853,0.01282051282051282,6.777777777777778,Inactive,New,1,1
0.23076923076923078,0.053254437869822494,33.0,101.0,0.0,1.0,77.0,1.0,0.0,8.0,61.0,2.0,1.0,1.0,2,0.23076923076923078,0.23076923076923078,0.01282051282051282,6.777777777777778,Inactive,Beginner,1,1
0.7306666666666667,0.5338737777777778,274.0,21.0,5.0,2.0,141.0,1.0,1.0,18.0,21.0,3.0,3.0,2.0,3,0.7306666666666667,0.0,0.014084507042253521,1.105263157894737,Low,New,0,1
0.5989974937343359,0.35879799750001573,239.0,103.0,4.0,2.0,141.0,1.0,1.0,18.0,21.0,3.0,3.0,2.0,3,0.5989974937343359,0.0,0.014084507042253521,1.105263157894737,Low,Beginner,0,1
0.2751677852348993,0.07571731003107968,41.0,989.0,46.0,2.0,141.0,1.0,1.0,18.0,21.0,3.0,3.0,2.0,3,0.2751677852348993,0.0,0.014084507042253521,1.105263157894737,Very High,Intermediate,0,1
0.23577235772357724,0.05558860466653447,29.0,281.0,6.0,2.0,141.0,1.0,1.0,18.0,21.0,3.0,3.0,2.0,3,0.23577235772357724,0.0,0.014084507042253521,1.105263157894737,Medium,Beginner,0,1
0.28023598820059,0.0785322090827612,95.0,101.0,1.0,2.0,141.0,1.0,1.0,18.0,21.0,3.0,3.0,2.0,3,0.28023598820059,0.0,0.014084507042253521,1.105263157894737,Inactive,Beginner,0,1
0.2138364779874214,0.04572603931806495,34.0,137.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2138364779874214,0.0,0.0,0.0,Low,Beginner,0,1
0.3402777777777778,0.11578896604938273,49.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3402777777777778,0.0,0.0,0.0,Inactive,New,0,1
0.6042944785276073,0.3651718167789529,197.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6042944785276073,0.0,0.0,0.0,Low,New,0,1
0.2932330827067669,0.0859856407937136,39.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2932330827067669,0.0,0.0,0.0,Inactive,New,0,1
0.2032967032967033,0.041329549571307814,74.0,613.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2032967032967033,0.0,0.0,0.0,Very High,Intermediate,0,1
0.5306603773584906,0.28160043609825564,225.0,26410.0,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5306603773584906,0.0,0.0,0.0,Very High,Expert,0,1
0.2465753424657534,0.06079939951210358,36.0,191.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2465753424657534,0.0,0.0,0.0,Inactive,Beginner,0,1
0.6327433628318584,0.4003641632077688,286.0,163.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6327433628318584,0.0,0.0,0.0,Medium,Beginner,0,1
0.21341463414634146,0.045545806067816774,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21341463414634146,0.0,0.0,0.0,Inactive,New,0,1
0.5746887966804979,0.3302672130300786,277.0,328.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5746887966804979,0.0,0.0,0.0,High,Beginner,0,1
0.27167630057803466,0.07380801229576664,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27167630057803466,0.0,0.0,0.0,Inactive,New,0,1
0.6089108910891089,0.37077247328693264,246.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6089108910891089,0.0,0.0,0.0,Inactive,New,0,1
0.22466960352422907,0.05047643074773429,51.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.22466960352422907,0.0,0.0,0.0,Inactive,New,0,1
0.2948717948717949,0.08694937541091388,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2948717948717949,0.0,0.0,0.0,Inactive,New,0,1
0.23943661971830985,0.057329894862130526,34.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.23943661971830985,0.0,0.0,0.0,Inactive,New,0,1
0.2789115646258503,0.07779166088203988,41.0,1.0,1.0,2.0,118.0,1.0,0.0,11.0,248.0,5.0,2.0,2.0,5,0.2789115646258503,0.2789115646258503,0.01680672268907563,20.666666666666668,Inactive,New,1,1
0.28431372549019607,0.08083429450211456,87.0,1.0,1.0,2.0,118.0,1.0,0.0,11.0,248.0,5.0,2.0,2.0,5,0.28431372549019607,0.28431372549019607,0.01680672268907563,20.666666666666668,Inactive,New,1,1
0.6087912087912087,0.3706267359014611,277.0,101.0,1.0,2.0,118.0,1.0,0.0,11.0,248.0,5.0,2.0,2.0,5,0.6087912087912087,0.6087912087912087,0.01680672268907563,20.666666666666668,Inactive,Beginner,1,1
0.2987012987012987,0.08922246584584247,46.0,11.0,1.0,2.0,118.0,1.0,0.0,11.0,248.0,5.0,2.0,2.0,5,0.2987012987012987,0.2987012987012987,0.01680672268907563,20.666666666666668,Inactive,New,1,1
0.6515513126491647,0.4245191130148495,273.0,1.0,1.0,2.0,118.0,1.0,0.0,11.0,248.0,5.0,2.0,2.0,5,0.6515513126491647,0.6515513126491647,0.01680672268907563,20.666666666666668,Inactive,New,1,1
0.6707865168539325,0.4499545511930311,597.0,179.0,15.0,1.0,29.0,0.0,2.0,5.0,144.0,3.0,1.0,1.0,3,0.6707865168539325,0.0,0.03333333333333333,24.0,High,Beginner,0,1
0.44715447154471544,0.19994712142243373,110.0,123.0,9.0,1.0,29.0,0.0,2.0,5.0,144.0,3.0,1.0,1.0,3,0.44715447154471544,0.0,0.03333333333333333,24.0,Medium,Beginner,0,1
0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,2.0,5.0,144.0,3.0,1.0,1.0,0,0.0,0.0,0.03333333333333333,24.0,Inactive,New,0,1
0.28350515463917525,0.08037517270698268,55.0,103.0,1.0,1.0,29.0,0.0,2.0,5.0,144.0,3.0,1.0,1.0,3,0.28350515463917525,0.0,0.03333333333333333,24.0,Inactive,Beginner,0,1
0.4185022026431718,0.1751440936171864,190.0,9.0,8.0,1.0,29.0,0.0,2.0,5.0,144.0,3.0,1.0,1.0,3,0.4185022026431718,0.0,0.03333333333333333,24.0,Medium,New,0,1
0.5032786885245901,0.2532894383230314,307.0,3818.0,170.0,41.0,49594.0,3.0,1.0,10.0,312.0,3.0,41.0,41.0,3,0.5032786885245901,0.5032786885245901,0.0008266962395402762,28.363636363636363,Very High,Advanced,1,1
0.4698275862068966,0.22073796076099883,109.0,101.0,1.0,41.0,49594.0,3.0,1.0,10.0,312.0,3.0,41.0,41.0,3,0.4698275862068966,0.4698275862068966,0.0008266962395402762,28.363636363636363,Inactive,Beginner,1,1
0.6992084432717678,0.4888924471425289,265.0,1.0,1.0,41.0,49594.0,3.0,1.0,10.0,312.0,3.0,41.0,41.0,3,0.6992084432717678,0.6992084432717678,0.0008266962395402762,28.363636363636363,Inactive,New,1,1
0.2914285714285714,0.08493061224489795,51.0,880.0,47.0,41.0,49594.0,3.0,1.0,10.0,312.0,3.0,41.0,41.0,3,0.2914285714285714,0.2914285714285714,0.0008266962395402762,28.363636363636363,Very High,Intermediate,1,1
0.30434782608695654,0.09262759924385634,56.0,3.0,1.0,41.0,49594.0,3.0,1.0,10.0,312.0,3.0,41.0,41.0,3,0.30434782608695654,0.30434782608695654,0.0008266962395402762,28.363636363636363,Inactive,New,1,1
0.2,0.04000000000000001,33.0,1482.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,Very High,Advanced,0,1
0.23711340206185566,0.056222765437347215,46.0,533.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.23711340206185566,0.0,0.0,0.0,High,Intermediate,0,1
0.24528301886792453,0.06016375934496262,52.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.24528301886792453,0.0,0.0,0.0,Inactive,New,0,1
0.2789115646258503,0.07779166088203988,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2789115646258503,0.0,0.0,0.0,Inactive,New,0,1
0.21189591078066913,0.04489987700556929,57.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21189591078066913,0.0,0.0,0.0,Inactive,New,0,1
0.26262626262626265,0.06897255382103869,52.0,153.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.26262626262626265,0.0,0.0,0.0,Low,Beginner,0,1
0.5639810426540285,0.31807461647312507,119.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5639810426540285,0.0,0.0,0.0,Low,New,0,1
0.24680851063829787,0.060914440923494795,58.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.24680851063829787,0.0,0.0,0.0,Inactive,New,0,1
0.3170731707317073,0.10053539559785842,52.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3170731707317073,0.0,0.0,0.0,Inactive,Beginner,0,1
