user_id,post_id,is_click,interest_score,user_post_count,user_first_post_date,user_account_age_days,post_title,post_tags,post_creation_date,post_age_days,post_title_length,post_tag_count
161553,49131,1,0.0,1.0,2024-03-16 17:10:15.450000,475.0,0,[],2019-04-11 14:51:28.363000,2276.0,0.0,0.0
32169,84831,1,0.0,35.0,2017-05-22 21:00:19.033000,2964.0,0,[],2020-11-02 11:24:08.863000,1705.0,0.0,0.0
76754,84831,1,0.0,30.0,2019-11-04 14:10:09.820000,2069.0,0,[],2020-11-02 11:24:08.863000,1705.0,0.0,0.0
95762,84831,1,0.0,1.0,2024-03-06 23:52:50.637000,484.0,0,[],2020-11-02 11:24:08.863000,1705.0,0.0,0.0
106983,84831,1,0.0,2.0,2020-11-04 11:26:45.380000,1703.0,0,[],2020-11-02 11:24:08.863000,1705.0,0.0,0.0
75157,84831,1,0.0,404.0,2019-05-30 15:21:31.293000,2227.0,0,[],2020-11-02 11:24:08.863000,1705.0,0.0,0.0
161099,13482,1,0.0,1.0,2024-03-08 04:35:06.403000,483.0,0,[],2016-08-17 03:19:26.550000,3243.0,0.0,0.0
161253,13482,1,0.0,1.0,2024-03-05 02:30:26.850000,486.0,0,[],2016-08-17 03:19:26.550000,3243.0,0.0,0.0
134529,13482,1,0.0,8.0,2022-04-13 05:28:24.270000,1178.0,0,[],2016-08-17 03:19:26.550000,3243.0,0.0,0.0
161742,13482,1,0.0,1.0,2024-03-24 05:52:56.803000,467.0,0,[],2016-08-17 03:19:26.550000,3243.0,0.0,0.0
161894,13482,1,0.0,1.0,2024-03-30 03:31:51.433000,461.0,0,[],2016-08-17 03:19:26.550000,3243.0,0.0,0.0
155544,71492,1,0.0,1.0,2023-10-23 10:15:02.700000,620.0,0,[],2020-03-31 13:24:06.503000,1921.0,0.0,0.0
8878,71492,1,0.0,236.0,2015-05-11 17:01:05.930000,3707.0,0,[],2020-03-31 13:24:06.503000,1921.0,0.0,0.0
836,71492,1,0.0,453.0,2014-06-26 22:58:32.380000,4025.0,0,[],2020-03-31 13:24:06.503000,1921.0,0.0,0.0
130474,71492,1,0.0,1.0,2022-01-10 14:03:44.360000,1271.0,0,[],2020-03-31 13:24:06.503000,1921.0,0.0,0.0
64238,71492,1,0.0,8.0,2024-02-12 08:43:43.623000,508.0,0,[],2020-03-31 13:24:06.503000,1921.0,0.0,0.0
111872,100495,1,0.0,1.0,2024-03-31 05:54:20.940000,460.0,0,0,0,0.0,0.0,0.0
161825,100495,1,0.0,1.0,2024-03-27 15:14:17.787000,464.0,0,0,0,0.0,0.0,0.0
49589,100495,1,0.0,15.0,2021-09-23 10:37:55.857000,1380.0,0,0,0,0.0,0.0,0.0
161349,100495,1,0.0,1.0,2024-03-08 10:02:24.590000,483.0,0,0,0,0.0,0.0,0.0
45414,100495,1,0.0,1.0,2018-01-30 06:31:21.030000,2712.0,0,0,0,0.0,0.0,0.0
161886,105153,1,0.0,1.0,2024-03-29 18:19:32.813000,462.0,Why tfidf of one document is not zero?,[],2021-12-15 17:13:41.517000,1297.0,38.0,0.0
161771,105153,1,0.0,4.0,2024-03-25 15:44:23.787000,466.0,Why tfidf of one document is not zero?,[],2021-12-15 17:13:41.517000,1297.0,38.0,0.0
161497,105153,1,0.0,1.0,2024-03-14 16:23:42.823000,477.0,Why tfidf of one document is not zero?,[],2021-12-15 17:13:41.517000,1297.0,38.0,0.0
161777,105153,1,0.0,1.0,2024-03-25 18:12:39.513000,466.0,Why tfidf of one document is not zero?,[],2021-12-15 17:13:41.517000,1297.0,38.0,0.0
8878,105153,1,0.0,236.0,2015-05-11 17:01:05.930000,3707.0,Why tfidf of one document is not zero?,[],2021-12-15 17:13:41.517000,1297.0,38.0,0.0
161504,17616,1,0.0,1.0,2024-03-14 22:27:02.647000,476.0,Is ML a good solution for identifying what the user wants to do from a sentence?,[],2017-03-14 23:21:31.650000,3033.0,80.0,0.0
145273,17616,1,0.0,3.0,2023-05-27 04:35:08.623000,769.0,Is ML a good solution for identifying what the user wants to do from a sentence?,[],2017-03-14 23:21:31.650000,3033.0,80.0,0.0
93617,17616,1,0.0,31.0,2021-05-10 08:42:31.987000,1516.0,Is ML a good solution for identifying what the user wants to do from a sentence?,[],2017-03-14 23:21:31.650000,3033.0,80.0,0.0
161298,17616,1,0.0,1.0,2024-03-06 12:07:09.430000,485.0,Is ML a good solution for identifying what the user wants to do from a sentence?,[],2017-03-14 23:21:31.650000,3033.0,80.0,0.0
117151,17616,1,0.0,2.0,2021-05-05 09:13:40.673000,1521.0,Is ML a good solution for identifying what the user wants to do from a sentence?,[],2017-03-14 23:21:31.650000,3033.0,80.0,0.0
161782,81038,1,0.0,1.0,2024-03-26 03:02:44.490000,465.0,0,[],2020-08-31 15:01:25.443000,1768.0,0.0,0.0
161886,81038,1,0.0,1.0,2024-03-29 18:19:32.813000,462.0,0,[],2020-08-31 15:01:25.443000,1768.0,0.0,0.0
141255,81038,1,0.0,2.0,2023-07-09 13:23:15.417000,726.0,0,[],2020-08-31 15:01:25.443000,1768.0,0.0,0.0
161644,81038,1,0.0,1.0,2024-03-19 20:25:38.900000,471.0,0,[],2020-08-31 15:01:25.443000,1768.0,0.0,0.0
161297,81038,1,0.0,1.0,2024-03-06 10:28:52.087000,485.0,0,[],2020-08-31 15:01:25.443000,1768.0,0.0,0.0
64238,34376,1,0.0,8.0,2024-02-12 08:43:43.623000,508.0,0,0,0,0.0,0.0,0.0
134529,34376,1,0.0,8.0,2022-04-13 05:28:24.270000,1178.0,0,0,0,0.0,0.0,0.0
161538,34376,1,0.0,1.0,2024-03-16 06:34:30.527000,475.0,0,0,0,0.0,0.0,0.0
161352,34376,1,0.0,1.0,2024-03-08 10:42:34.830000,483.0,0,0,0,0.0,0.0,0.0
161709,34376,1,0.0,1.0,2024-03-22 11:39:41.860000,469.0,0,0,0,0.0,0.0,0.0
148631,114074,1,0.0,1.0,2024-03-06 17:56:27.627000,485.0,Finding research papers for a dataset,[],2022-09-03 17:31:13.713000,1035.0,37.0,0.0
31086,114074,1,0.0,24.0,2017-08-14 15:04:25.663000,2881.0,Finding research papers for a dataset,[],2022-09-03 17:31:13.713000,1035.0,37.0,0.0
161717,114074,1,0.0,1.0,2024-03-22 12:32:44.677000,469.0,Finding research papers for a dataset,[],2022-09-03 17:31:13.713000,1035.0,37.0,0.0
161866,114074,1,0.0,1.0,2024-03-29 00:01:11.860000,462.0,Finding research papers for a dataset,[],2022-09-03 17:31:13.713000,1035.0,37.0,0.0
161825,114074,1,0.0,1.0,2024-03-27 15:14:17.787000,464.0,Finding research papers for a dataset,[],2022-09-03 17:31:13.713000,1035.0,37.0,0.0
159968,17996,1,0.0,1.0,2024-03-12 15:03:38.550000,479.0,How to detect the match precision of OneVsRestClassifier,[],2017-03-30 12:07:06.003000,3018.0,56.0,0.0
161780,17996,1,0.0,1.0,2024-03-26 01:01:47.070000,465.0,How to detect the match precision of OneVsRestClassifier,[],2017-03-30 12:07:06.003000,3018.0,56.0,0.0
161390,17996,1,0.0,1.0,2024-03-10 14:36:44.050000,481.0,How to detect the match precision of OneVsRestClassifier,[],2017-03-30 12:07:06.003000,3018.0,56.0,0.0
161692,17996,1,0.0,1.0,2024-03-21 21:15:43.533000,469.0,How to detect the match precision of OneVsRestClassifier,[],2017-03-30 12:07:06.003000,3018.0,56.0,0.0
161471,17996,1,0.0,0.0,0,0.0,How to detect the match precision of OneVsRestClassifier,[],2017-03-30 12:07:06.003000,3018.0,56.0,0.0
161442,33010,1,0.0,1.0,2024-03-12 19:40:02.040000,479.0,0,[],2018-06-12 10:00:17.727000,2579.0,0.0,0.0
161344,33010,1,0.0,1.0,2024-03-07 19:06:45.303000,484.0,0,[],2018-06-12 10:00:17.727000,2579.0,0.0,0.0
161709,33010,1,0.0,1.0,2024-03-22 11:39:41.860000,469.0,0,[],2018-06-12 10:00:17.727000,2579.0,0.0,0.0
113076,33010,1,0.0,3.0,2022-08-11 14:36:19.400000,1058.0,0,[],2018-06-12 10:00:17.727000,2579.0,0.0,0.0
14675,33010,1,0.0,764.0,2016-09-22 12:37:28.120000,3207.0,0,[],2018-06-12 10:00:17.727000,2579.0,0.0,0.0
132060,57620,1,0.0,1.0,2024-03-22 10:05:06.497000,469.0,0,[],2019-08-15 22:58:42.957000,2149.0,0.0,0.0
161656,57620,1,0.0,1.0,2024-03-20 08:43:19.170000,471.0,0,[],2019-08-15 22:58:42.957000,2149.0,0.0,0.0
161402,57620,1,0.0,1.0,2024-03-11 08:18:24.607000,480.0,0,[],2019-08-15 22:58:42.957000,2149.0,0.0,0.0
159405,57620,1,0.0,2.0,2024-01-30 19:03:20.517000,521.0,0,[],2019-08-15 22:58:42.957000,2149.0,0.0,0.0
8365,57620,1,0.0,3.0,2022-12-02 06:58:52.527000,945.0,0,[],2019-08-15 22:58:42.957000,2149.0,0.0,0.0
75157,76223,1,0.0,404.0,2019-05-30 15:21:31.293000,2227.0,how can i compare two classification algorithms?,[],2020-06-18 07:41:56.977000,1842.0,48.0,0.0
159592,76223,1,0.0,2.0,2024-02-06 18:12:08.833000,514.0,how can i compare two classification algorithms?,[],2020-06-18 07:41:56.977000,1842.0,48.0,0.0
161285,76223,1,0.0,1.0,2024-03-06 04:49:55.487000,485.0,how can i compare two classification algorithms?,[],2020-06-18 07:41:56.977000,1842.0,48.0,0.0
70546,76223,1,0.0,37.0,2019-03-31 18:25:13.877000,2287.0,how can i compare two classification algorithms?,[],2020-06-18 07:41:56.977000,1842.0,48.0,0.0
142949,76223,1,0.0,1.0,2024-03-17 15:45:55.717000,474.0,how can i compare two classification algorithms?,[],2020-06-18 07:41:56.977000,1842.0,48.0,0.0
14675,23184,1,0.0,764.0,2016-09-22 12:37:28.120000,3207.0,0,[],2017-09-20 18:05:57.383000,2844.0,0.0,0.0
138128,23184,1,0.0,7.0,2022-09-14 16:37:19.537000,1024.0,0,[],2017-09-20 18:05:57.383000,2844.0,0.0,0.0
161849,23184,1,0.0,1.0,2024-03-28 07:44:09.227000,463.0,0,[],2017-09-20 18:05:57.383000,2844.0,0.0,0.0
146035,23184,1,0.0,9.0,2023-12-10 21:31:34.443000,571.0,0,[],2017-09-20 18:05:57.383000,2844.0,0.0,0.0
145734,23184,1,0.0,1.0,2024-03-14 20:10:27.223000,477.0,0,[],2017-09-20 18:05:57.383000,2844.0,0.0,0.0
161793,82011,1,0.0,0.0,0,0.0,0,[],2020-09-21 01:35:30.550000,1747.0,0.0,0.0
161725,82011,1,0.0,1.0,2024-03-23 02:31:56.817000,468.0,0,[],2020-09-21 01:35:30.550000,1747.0,0.0,0.0
nan,82011,1,0.0,0.0,0,0.0,0,[],2020-09-21 01:35:30.550000,1747.0,0.0,0.0
98765,82011,1,0.0,5.0,2020-06-08 12:01:39.327000,1852.0,0,[],2020-09-21 01:35:30.550000,1747.0,0.0,0.0
161531,82011,1,0.0,1.0,2024-03-15 20:28:31.853000,475.0,0,[],2020-09-21 01:35:30.550000,1747.0,0.0,0.0
161217,109093,1,0.0,1.0,2024-03-03 02:31:10.537000,488.0,Recommender System - Recommend trainings to user based on similar users,[],2022-03-16 07:31:43.500000,1206.0,71.0,0.0
90212,109093,1,0.0,1.0,2024-03-03 19:13:38.167000,488.0,Recommender System - Recommend trainings to user based on similar users,[],2022-03-16 07:31:43.500000,1206.0,71.0,0.0
161342,109093,1,0.0,1.0,2024-03-07 18:40:52.543000,484.0,Recommender System - Recommend trainings to user based on similar users,[],2022-03-16 07:31:43.500000,1206.0,71.0,0.0
161383,109093,1,0.0,1.0,2024-03-10 05:29:27.363000,481.0,Recommender System - Recommend trainings to user based on similar users,[],2022-03-16 07:31:43.500000,1206.0,71.0,0.0
155068,109093,1,0.0,3.0,2023-10-04 22:59:01.327000,638.0,Recommender System - Recommend trainings to user based on similar users,[],2022-03-16 07:31:43.500000,1206.0,71.0,0.0
161884,114885,1,0.0,1.0,2024-03-29 17:26:05.977000,462.0,0,[],2022-10-04 03:10:29.673000,1004.0,0.0,0.0
161891,114885,1,0.0,2.0,2024-03-29 23:02:57.663000,461.0,0,[],2022-10-04 03:10:29.673000,1004.0,0.0,0.0
143103,114885,1,0.0,4.0,2023-05-14 14:05:02.153000,782.0,0,[],2022-10-04 03:10:29.673000,1004.0,0.0,0.0
161750,114885,1,0.0,1.0,2024-03-24 14:51:51.247000,467.0,0,[],2022-10-04 03:10:29.673000,1004.0,0.0,0.0
161342,114885,1,0.0,1.0,2024-03-07 18:40:52.543000,484.0,0,[],2022-10-04 03:10:29.673000,1004.0,0.0,0.0
161374,25456,1,0.0,1.0,2024-03-09 07:34:23.433000,482.0,0,[],2017-12-06 19:12:52.303000,2767.0,0.0,0.0
155544,25456,1,0.0,1.0,2023-10-23 10:15:02.700000,620.0,0,[],2017-12-06 19:12:52.303000,2767.0,0.0,0.0
122966,25456,1,0.0,4.0,2024-02-23 08:33:40.900000,497.0,0,[],2017-12-06 19:12:52.303000,2767.0,0.0,0.0
55122,25456,1,0.0,466.0,2019-01-17 20:26:02.717000,2359.0,0,[],2017-12-06 19:12:52.303000,2767.0,0.0,0.0
161518,25456,1,0.0,0.0,0,0.0,0,[],2017-12-06 19:12:52.303000,2767.0,0.0,0.0
161571,32947,1,0.0,1.0,2024-03-17 13:22:22.080000,474.0,How can I estimate user-item purchase probabilities of a e-commerce website?,[],2018-06-11 12:59:06.240000,2580.0,76.0,0.0
140511,32947,1,0.0,1.0,2024-03-13 22:06:00.130000,477.0,How can I estimate user-item purchase probabilities of a e-commerce website?,[],2018-06-11 12:59:06.240000,2580.0,76.0,0.0
161894,32947,1,0.0,1.0,2024-03-30 03:31:51.433000,461.0,How can I estimate user-item purchase probabilities of a e-commerce website?,[],2018-06-11 12:59:06.240000,2580.0,76.0,0.0
161336,32947,1,0.0,1.0,2024-03-07 15:52:16.947000,484.0,How can I estimate user-item purchase probabilities of a e-commerce website?,[],2018-06-11 12:59:06.240000,2580.0,76.0,0.0
161641,32947,1,0.0,0.0,0,0.0,How can I estimate user-item purchase probabilities of a e-commerce website?,[],2018-06-11 12:59:06.240000,2580.0,76.0,0.0
146418,45629,1,0.0,1.0,2024-03-27 19:21:29.010000,464.0,"Contrastive loss problem in a character-level, siamese NN model",[],2019-02-15 11:19:08.873000,2331.0,63.0,0.0
161665,45629,1,0.0,1.0,2024-03-20 18:53:00.187000,471.0,"Contrastive loss problem in a character-level, siamese NN model",[],2019-02-15 11:19:08.873000,2331.0,63.0,0.0
161099,45629,1,0.0,1.0,2024-03-08 04:35:06.403000,483.0,"Contrastive loss problem in a character-level, siamese NN model",[],2019-02-15 11:19:08.873000,2331.0,63.0,0.0
75157,45629,1,0.0,404.0,2019-05-30 15:21:31.293000,2227.0,"Contrastive loss problem in a character-level, siamese NN model",[],2019-02-15 11:19:08.873000,2331.0,63.0,0.0
93617,45629,1,0.0,31.0,2021-05-10 08:42:31.987000,1516.0,"Contrastive loss problem in a character-level, siamese NN model",[],2019-02-15 11:19:08.873000,2331.0,63.0,0.0
145766,11444,1,0.0,1.0,2024-03-13 12:02:04.973000,478.0,0,[],2016-04-27 02:39:03.537000,3355.0,0.0,0.0
100269,11444,1,0.0,114.0,2020-07-06 09:39:22.020000,1824.0,0,[],2016-04-27 02:39:03.537000,3355.0,0.0,0.0
57328,11444,1,0.0,10.0,2019-08-02 15:07:49.457000,2163.0,0,[],2016-04-27 02:39:03.537000,3355.0,0.0,0.0
70515,11444,1,0.0,1.0,2019-03-31 05:54:52.710000,2287.0,0,[],2016-04-27 02:39:03.537000,3355.0,0.0,0.0
145667,11444,1,0.0,3.0,2024-02-27 17:17:16.427000,493.0,0,[],2016-04-27 02:39:03.537000,3355.0,0.0,0.0
137882,12751,1,0.0,1.0,2024-02-26 02:52:17.960000,494.0,Using RNN (LSTM) for predicting one future value of a time series,[],2016-07-12 20:18:41.973000,3278.0,65.0,0.0
161530,12751,1,0.0,1.0,2024-03-15 18:36:14.227000,476.0,Using RNN (LSTM) for predicting one future value of a time series,[],2016-07-12 20:18:41.973000,3278.0,65.0,0.0
93617,12751,1,0.0,31.0,2021-05-10 08:42:31.987000,1516.0,Using RNN (LSTM) for predicting one future value of a time series,[],2016-07-12 20:18:41.973000,3278.0,65.0,0.0
161349,12751,1,0.0,1.0,2024-03-08 10:02:24.590000,483.0,Using RNN (LSTM) for predicting one future value of a time series,[],2016-07-12 20:18:41.973000,3278.0,65.0,0.0
74387,12751,1,0.0,25.0,2020-11-18 21:26:36.640000,1688.0,Using RNN (LSTM) for predicting one future value of a time series,[],2016-07-12 20:18:41.973000,3278.0,65.0,0.0
